"108年06月 2395 研華             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/06/03","923,260","239,945,840","264.00","264.50","258.00","258.00","-7.00","822",
"108/06/04","1,010,774","262,479,302","256.50","261.00","256.50","259.50","+1.50","795",
"108/06/05","485,866","126,064,428","261.50","263.00","257.50","259.50"," 0.00","429",
"108/06/06","581,897","151,003,926","259.50","261.00","257.00","259.50"," 0.00","484",
"108/06/10","1,405,941","371,469,778","261.50","269.50","259.50","260.00","+0.50","1,206",
"108/06/11","512,925","132,967,800","258.00","262.50","256.50","258.00","-2.00","467",
"108/06/12","497,097","129,221,526","258.00","262.00","257.50","260.00","+2.00","407",
"108/06/13","594,407","153,715,599","261.00","264.00","256.00","257.00","-3.00","506",
"108/06/14","607,553","157,650,947","257.00","262.00","256.00","259.50","+2.50","457",
"108/06/17","508,468","132,124,440","259.50","261.50","258.00","259.50"," 0.00","458",
"108/06/18","402,610","103,833,071","258.00","260.50","255.50","257.50","-2.00","355",
"108/06/19","1,166,148","305,106,980","260.50","264.50","259.50","260.50","+3.00","1,030",
"108/06/20","837,190","219,522,400","264.50","265.00","259.50","259.50","-1.00","685",
"108/06/21","1,111,033","287,843,014","259.50","263.00","258.00","258.00","-1.50","738",
"108/06/24","483,078","126,242,780","258.00","263.00","258.00","261.50","+3.50","428",
"108/06/25","370,076","97,140,870","261.50","264.00","260.50","263.50","+2.00","343",
"108/06/26","704,418","186,676,852","266.00","266.00","263.50","264.50","+1.00","607",
"108/06/27","1,235,510","327,541,640","264.50","267.00","262.50","266.00","+1.50","937",
"108/06/28","913,984","241,831,612","267.00","267.00","263.00","264.00","-2.00","445",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

